,roles,companies,locations,experience,skills
139,Senior/Lead Data Scientist - Machine Learning/Deep Learning,Squareroot Consulting Pvt Ltd.,Bangalore/Bengaluru,1-6 Yrs,"Visualization
Exploratory Testing
Machine Learning
PHD
Deep Learning
.
Data Structure
NLP"
140,Sr. Data Scientist,Easy Recruit,Bangalore/Bengaluru,8-11 Yrs,"statistical techniques
Machine Learning
text analytics
Data Science
R
NLP
Artificial Intelligence
Computer Vision"
141,Senior Data Scientist / Tech Lead - SQL / Python / Big Data,Exploro Solutions,"Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"IT Skills
Python
Data Science
Machine Learning
Big Data
R
SAS
Data Scientist"
142,Senior Data Scientist/Tech Lead - SQL/Python/Big Data,Exploro Solutions,"Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"Data Science
R
Data Wrangling
Artificial Intelligence
Big Data
SQL Queries
Data Mining
Machine Learning"
143,Data Scientist / Sr Data Scientist,Connexions,Gurgaon/Gurugram,2-6 Yrs,"Pyspark
R
Python
credit risk modeling
credit card firm
Hadoop
LGD
SQL"
144,Data Scientist / Machine Learning Engineer,PubMatic,New Delhi,3-7 Yrs,"Computer science
Data analysis
Machine learning
Metrics analysis
Data mining
MATLAB
Statistics
SQL"
145,Data Scientist,Tiger Analytics India LLP,"Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR
(WFH during Covid)",4-9 Yrs,"Data Science
R
Artificial Intelligence
Risk Analytics
Advanced Analytics
Statistical Modeling
Machine Learning
Python"
146,GSC Operational Analytics Data Scientist,Intel,Bangalore/Bengaluru,5-8 Yrs,"Computer science
Data analysis
Automation
Supply chain management
Business analytics
Perl
Business strategy
Business intelligence"
147,Principal Data Scientist,Signify,Bangalore/Bengaluru,6-12 Yrs,"Supply chain
Computer science
Career development
Statistical modeling
Prototype
Machine learning
Open source
Data mining"
148,Deputy Manager - Data Scientist,HDFC LIFE INSURANCE COMPANY LIMITED,Bangalore/Bengaluru,3-7 Yrs,"python
predictive modeling
Pandas
xgboost
machine learning
aws lambda
artificial intelligence"
149,Global Tax Automation & Operations / Data Scientist Advisor,Dell,Bangalore/Bengaluru,5-7 Yrs,"Docker
MLFLow
Kubernetes
IT Skills
Python
Testing
Data Science
Machine Learning"
150,Data Scientist,IBM,Bangalore/Bengaluru,3-4 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Tableau
Statistical programming
Analytical"
151,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,12-15 Yrs,"Electrical engineering
Automation
Artificial Intelligence
Hadoop
Scheduling
big data
Open source
Unix shell scripting"
152,Data Scientist I,Delhivery,Bangalore/Bengaluru,2-5 Yrs,"Computer science
Operations research
Artificial Intelligence
Machine learning
Vice President
Programming
Mathematics
Business intelligence"
153,Data Scientist - Machine Learning/Python,CarbyneTech India,Hyderabad/Secunderabad,3-8 Yrs,"Predictive Modeling
R
Data Scientist
Data Management
Machine Learning
Python
SQL"
154,Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,Hyderabad/Secunderabad,5-10 Yrs,"NLP
Data Scientist
Time Series Analysis
Artificial Intelligence
Data Management
Image Recognition
Distributed Computing
Machine Learning"
155,Data Scientist - Image Recognition/ Machine Learning,CarbyneTech India,Hyderabad/Secunderabad,5-10 Yrs,"Machine Learning
NLTK
LDA
Pig
Tensorflow
Scala
Spark
SparkML"
156,Data Scientist,Liquiloans,Mumbai,3-4 Yrs,"Scipy
Pandas
Numpy
Data Science
Data Scientist
Scikit-learn
Linear Programming
Python"
157,Data Scientist - Machine/deep Learning Algorithms,CarbyneTech India,Hyderabad/Secunderabad,3-8 Yrs,"Ai
R
Neural networks
Anaconda
Deep Learning
ML
Python
machine learning"
158,Data Scientist - Image Processing/Machine Learning,CarbyneTech India,Hyderabad/Secunderabad,6-11 Yrs,"Predictive Modeling
Data Science
Data Scientist
Time Series Analysis
Image Processing
Data Management
Machine Learning
Predictive Analytics"
159,Data Scientist - Image Processing/ Machine Learning,CarbyneTech India,Hyderabad/Secunderabad,6-11 Yrs,"Predictive Modeling
Data Science
Data Scientist
Time Series Analysis
Image Processing
Data Management
Statistical Analyst
Machine Learning"
160,Data Scientist - Machine Learning/APICS,CarbyneTech India,Hyderabad/Secunderabad,3-8 Yrs,"Data Science
R
NLP
Artificial Intelligence
Data Management
Machine Learning
Python
Predictive Analytics"
161,Associate Data Scientist,CBA Services Private Limited,Bangalore/Bengaluru,3-6 Yrs,"data science
Analytical
Banking
Data analytics
Stakeholder management
big data
Supervision
SQL"
162,Data Scientist/ Data Science Engineer,futurism technologies,Pune,4-9 Yrs,"Data Wrangling
NoSQL
Apache Spark
Tableau
Python
data mining
Hadoop
machine learning"
163,Data Scientist/ Data Science Engineer,futurism technologies,Pune,4-9 Yrs,"statistical analysis
machine learning
NoSQL
Tableau
data mining
Hadoop
Apache Spark
Data Wrangling"
164,Data Scientist-Client Engineering,IBM,Mumbai,10-15 Yrs,"IT Skills
Python
Data Science
Machine Learning
Artificial Intelligence
Cloud
Automation
Analytical"
165,Data Scientist & Bi Lead,TopGear Consultants Pvt Ltd.,"Mumbai, Pune",9-14 Yrs,"Business Intelligence
python
Big Data
r
exploratory data analysis
data science
spark
hadoop"
166,Data Scientist & Bi Lead,TopGear Consultants Pvt Ltd.,"Mumbai, Pune",9-14 Yrs,"Business Intelligence
python
Big Data
r
exploratory data analysis
data science
spark
hadoop"
167,Senior Data Scientist,Pitney Bowes India Pvt ltd,Pune,3-6 Yrs,"algorithms
cnn
machine learning
Python
communication
IT Skills
Testing
rnn"
168,Senior Data Scientist,SALESFORCE,Hyderabad/Secunderabad,5-10 Yrs,"Computer science
data science
Debugging
Flex
Data collection
Salesforce.com
Customer support
SQL"
169,Senior Data Scientist,Quadratyx,Hyderabad/Secunderabad,5-8 Yrs,"R
python
machine learning
Data science
IT Skills
Java
NLP
Algorithms"
170,YASH Technologies is Hiring - Senior Data Scientist,Yash Technologies,"Indore, Hyderabad/Secunderabad, Pune
(WFH during Covid)",5-10 Yrs,"PyTorch
Machine Learning
R
Scikit
RDBMS
Power BI
Tableau
NLTK"
171,Senior Quantitative Data Scientist - Fully Remote,RemoteStar Ltd,Remote,6-11 Yrs,"IT Skills
Python
Testing
Machine Learning
time series analysis
deep learning
lstm
c++"
172,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,4-8 Yrs,"IT Skills
Java
Python
Machine Learning
AWS
Analytical skills
Interpersonal skills
IVR"
173,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"Amazon AI
Enterprise applications
Artificial Intelligence
Investigation
Deployment
Open source"
174,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,1-2 Yrs,"QA
Automation testing
Enterprise applications
Artificial Intelligence
Investigation
Manual
Open source
AWS"
175,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"IT Skills
AWS
QA
Automation testing
Enterprise applications
Artificial Intelligence
Investigation
Manual"
176,Junior Data Scientist,Diabsolut Inc.,Bangalore/Bengaluru,2-4 Yrs,"Computer science
Data conversion
Consulting
Machine learning
Javascript
HTML
MongoDB
microsoft"
177,Associate Data Scientist,Shell,Chennai,2-7 Yrs,"SAS
machine learning techniques
Python
Data Science
R
Factor Analysis
Reinforcement Learning
Neural Networks"
178,Data Analyst/Data Scientist with Data Bricks/Informatic,Devcool Technologies Private Limited,Remote,3-6 Yrs,"data analysis
data integration
informatica
TSQL
data architecture
Cloudera
Kafka
Spark"
179,Data Scientist,CHANGE LEADERS CONSULTING,New Delhi,3-8 Yrs,"Machine Learning
IT Skills
predictive modelling
Exploratory Data Analysis
EDA
Web Technologies
Programming
time series"
180,Data Scientist NBFC's -NSE BSE Listed +3000 Employee -Delhi,hCapital Business Consulting Private Limited,Delhi / NCR,3-8 Yrs,"CNN
python
Artificial Intelligence
AI
transformer
bert
Machine Learning
Deep Learning"
181,Data Scientist,CBA Services Private Limited,Bangalore/Bengaluru,5-8 Yrs,"data science
Analytical
Banking
Data analytics
Stakeholder management
big data
Supervision
SQL"
182,Data Scientist,kk consulting services,Bangalore/Bengaluru,2-5 Yrs,"Computer vision
data science
Analytical
Machine learning
Data mining
Software services
SQL
Python"
183,Data Scientist,DigilyticsAI,Gurgaon/Gurugram,3-6 Yrs,"NLP
Machine Learning
Deep Learning
Pytorch
Tensorflow
Data Science
R
Artificial Intelligence"
184,Data Scientist,Star Union Dai-ichi Life Insurance,"Thane, Navi Mumbai, Mumbai (All Areas)",6-8 Yrs,"algorithms
python
C++
data analysis
Decision Tree
neural networks
SVM
Clustering"
185,Data Scientist - Python,Team4Progress,Bangalore/Bengaluru,4-7 Yrs,"Computer vision
deep learning
GIT
data science
Programming
Transformers
Research
Open source"
186,Principal Data Scientist,Walmart,Bangalore/Bengaluru,7-12 Yrs,"Spark
written
Science
Hadoop
verbal communication
Big Data
IT Skills
Data Science"
187,Data Scientist,Nokia,Gurgaon/Gurugram,4-7 Yrs,"Wireless
data science
development testing
Machine learning
Cloud
Trend forecasting
Design development
power bi"
188,Data Scientist | A Fintech Organisation,Vision Beyond Resources India Private Limited,Gurgaon/Gurugram,2-7 Yrs,"business intelligence reporting
algorithms
python
sql queries
data science
data modeling
anomaly detection
aws"
189,Fresher / Data Scientist / Data Analyst / python / Power BI - interns,Excel PTP Solutions,Ahmedabad,0-2 Yrs,"Word
PowerPoint
MS Office
Analytical
Excel
pivot tables
Communication
Business Intelligence"
190,"Data Scientist / Lead Data Engineer (SQL, Azure Synposys, Bigdata)",Inovar Consulting,"Hyderabad/Secunderabad(Nanakramguda)
(WFH during Covid)",7-12 Yrs,"structures
Airflow
Hive
ADF
Dataflow
DataBricks
Looker
Big Data ecosystem"
191,Lead/Senior Data Scientist,Mapps IT Services Pvt Ltd.,Remote,5-10 Yrs,"marketing
algorithms
python
r
salt
data science
data modeling
predictive modeling"
192,Senior / Lead Data Scientist | GeakMinds | Chennai,Geakminds Technologies Private Limited,Chennai,5-10 Yrs,"Tableau
python
communication
Azure
data mining
GCP
Data analysis
Kafka"
193,Senior Data Scientist - Research,Gojek,Bangalore/Bengaluru,5-11 Yrs,"Unix
Computer science
GIT
Simulation
data science
Machine learning
Research
SQL"
194,Data Scientist /Senior Data Scientist,Dun & Bradstreet,"Chennai, Bangalore/Bengaluru
(WFH during Covid)",2-5 Yrs,"Data Science
Pyspark
Logistic Regression
NLP
Statistical Modeling
Tableau
Machine Learning
Python"
195,Senior Data Scientist,Gsn Games India,Bangalore/Bengaluru,3-5 Yrs,"Computer science
Economics
data science
GCP
Machine learning
Data analytics
data visualization
Distribution system"
196,Senior Data Scientist,Walmart,Bangalore/Bengaluru,5-9 Yrs,"Supply chain
Data analysis
data science
Web analytics
Analytical
Machine learning
Agile
Forecasting"
197,"Senior Data Scientist, Speech Synthesis",NVIDIA,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",4-7 Yrs,"Senior Data Scientist
Speech Synthesis"
198,Senior Data Scientist (Marketplace),Walmart,Bangalore/Bengaluru,4-8 Yrs,"Java
Spark
Python
Scala
SQL
Hive
IT Skills
Data Science"
199,Senior Data Scientist,Walmart,Bangalore/Bengaluru,5-9 Yrs,"IT Skills
Python
Testing
Machine Learning
Big Data
Computer science
Computer vision
Operations research"
200,Senior Data Scientist - Customer Analytics,Atlassian,Bangalore/Bengaluru,4-8 Yrs,"Power BI
Confluence
Python
Tableau
R
SQL
Jira Service Management
Bitbucket"
201,Senior Data Scientist,Ericsson Global Services,Bangalore/Bengaluru,10-20 Yrs,"Bidding
Google Analytics
data science
Data management
Google AdWords
HTML
HTTP
microsoft"
202,Sr Applied Data Scientist,Tesco Bengaluru,Bangalore/Bengaluru,3-6 Yrs,"Microstrategy
Business services
RF
Analytical
Continuous improvement
Operations
Analytics
SQL"
203,Data Scientist (Lead Associate / Assistant Manager),HigHRise Solutions LLP,Gurgaon/Gurugram,3-6 Yrs,"Lstm
Arima
Python
R
Logistic Regression
SAS
Project Management
Digital Sales"
204,Data Scientist: Artificial Intelligence,IBM,Kolkata,12-15 Yrs,"Automation
Interpersonal skills
Artificial Intelligence
Hadoop
Scheduling
big data
Open source
Unix shell scripting"
205,Data Scientist - SQL/Python/Machine Learning Algorithms,TalentStack,Bangalore/Bengaluru,1-4 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Predictive Modeling
R
Data Scientist"
206,Data Scientist - Python/Machine Learning,Exploro Solutions,Bangalore/Bengaluru,5-10 Yrs,"Python
data mining
Tableau
Machine Learning
Hadoop
ML algorithms
SQL
Deep Learning"
207,Data Scientist - Python/SQL,Catalyst,Bangalore/Bengaluru,2-7 Yrs,"Java
Data Science
Business Analysis
Python
mathematical modelling
machine learning
statistical analysis
R"
208,Data Scientist,First Employer,"Gurgaon/Gurugram, Delhi / NCR",4-8 Yrs,"algorithms
R
Python
IT Skills
Data Science
Machine Learning
Cloud
Logistic regression"
209,Data Scientist,First Employer,"Gurgaon/Gurugram, Delhi / NCR",4-8 Yrs,"machine learning
R
Python programming
IT Skills
Python
Data Science
Cloud
linear regression"
210,Data Scientist,Mindreamers,Noida,2-5 Yrs,"R
Python
IT Skills
NLP
Data Scientist
Statistical Analysis
ML"
211,Data Scientist - Predictive Analytics,TalentStack,Bangalore/Bengaluru,1-3 Yrs,"data mining
Analytics
Predictive Analytics
IT Skills
Java
Python
Data Science
Machine Learning"
212,Data Scientist - Machine Learning,Synctactic AI,Bangalore/Bengaluru,8-13 Yrs,"Big Data
Deep Learning
data mining
Machine Learning
Data Science
NLP
Java
C"
213,Data Scientist - Predictive Analytics,TalentStack,Bangalore/Bengaluru,1-3 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Predictive Modeling
Data Scientist
Data Management"
214,Data Scientist - Machine Learning/Deep Learning,Serving Skill,Bangalore/Bengaluru,4-6 Yrs,"Data Science
Tensorflow
ElasticSearch
Data Scientist
Data Mining
MongoDB
Algorithm
Machine Learning"
215,Data Scientist - Machine Learning,Catalyst,Bangalore/Bengaluru,2-7 Yrs,"Data Science
Data Quality
Data Scientist
Statistical Modeling
Statistical Analyst
Machine Learning"
216,Data Scientist - HDFS/SQL,Glowfin India Solutions,Bangalore/Bengaluru,3-7 Yrs,"Airflow
Git
KMeans
Data Scientist
XGBoost
MySQL
Hadoop
HDFS"
217,Excellent opportunity For Data Scientist in Pune For a MNC,Peoplefy Infosolutions Pvt. Ltd.,Pune,6-11 Yrs,"Data Science
python
machine learning
ML
R
SQL
IT Skills"
218,Fraud Data Scientist,Bigshyft Hiring for PayU Finance,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",2-7 Yrs,"Spark
SVM
Python
Predictive Analytics
SQL"
219,Data Scientist: Artificial Intelligence,IBM,Mumbai,2-6 Yrs,"IT Skills
Java
Python
Artificial Intelligence
Big Data
Automation
NoSQL
Scheduling"
220,Junior Data Scientist,Accenture,India,2-6 Yrs,"BERT
Machine Learning
Tf
NLTK
KNN
Amazon Web Services
Scikit learn
Pands"
221,Senior Data Scientist - Analytics Organization- Data Science,PlaceMinds Consulting Pvt. Ltd,"Mumbai, Pune, Bangalore/Bengaluru",6-11 Yrs,"Data Science
analytics
Predictive Modeling
Java Portal
Text Analytics
Hadoop
Natural Language Processing
Text Mining"
222,Data Scientist - Python - IIT/ DSE/ IIMS,Huquo Consulting Pvt. Ltd,Delhi / NCR,2-5 Yrs,"PySpark
Hbase
Python
scikit
Data Structures
numpy
NLTK
SVM"
223,Data Scientist,Alp Consulting Limited,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",1-6 Yrs,"Communication
algorithms
predictive modelling
predictive modeling
math
communication skills"
224,Data & Applied Scientist Manager,Microsoft,Bangalore/Bengaluru,6-10 Yrs,"IT Skills
Python
Data Science
Machine Learning
Artificial Intelligence
Big Data
Computer science
Computer vision"
225,Data Scientist,SS Supply Chain Solutions Pvt. Ltd. (3SC),Pune,3-8 Yrs,"Data Science
algorithms
promotions
python
demand forecasting
technical documentation
sales"
226,"Data scientist,Pan India",Z2Plus Placement & Security Agency Pvt. Ltd.,remote,2-3 Yrs,"Logistic regression
Neural networks
SQL Database Administrator
R Programming
Machine learning
Corporate
power bi
Natural language processing"
227,Data Scientist,Michelin,Pune,2-6 Yrs,"BPO
data analysis
Machine learning
Deployment
Testing"
228,Data Scientist-Onsite and offshore,PROKXIMITY,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3-8 Yrs,"Data Science
NLP
Machine Learning
learning
Python
data analytics
R
Pandas"
229,Data Scientist,Axis My India Limited,Mumbai (All Areas),4-8 Yrs,"Analytical
Python
Tableau
communication
data mining
Hadoop
ML
R"
230,DATA SCIENTISTS,Indira Securities Pvt. Ltd,Indore,5-8 Yrs,"Distribution analysis
Machine learning
Hypothesis Testing
Anova
SPSS
data visualization
Multivariate analysis
Forecasting"
231,Data Scientist,Wcities,"Mumbai (All Areas)(Mindspace)
(WFH during Covid)",3-6 Yrs,"data mining
machine learning
artificial intelligence
Spark
Python
MySQL
SQL
IT Skills"
232,Data Scientist - AI / ML,BRANE ENTERPRISES PRIVATE LIMITED,Hyderabad/Secunderabad,1-6 Yrs,"Natural Language
TensorFlow
Agile
Microservices
data modelling
Deep Learning
Scrum
Machine Learning"
233,Data Scientist - WhatsApp Calling/Remote Presence,WhatsApp Inc.,Remote,8-13 Yrs,"Computer science
Data analysis
Statistical modeling
data science
Coding
Competitor analysis
Machine learning
VOIP"
234,ASSOCIATE-DATA SCIENTIST,CHANGE LEADERS CONSULTING,Bangalore/Bengaluru,3-5 Yrs,"DEEP LEARNING
Python
SQL
R
MACHINE LEARNING
NLP
VISUALISATION"
235,Senior Data Scientist,Fractal Analytics,"Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",5-10 Yrs,"IT Skills
Python
Data Science
Machine Learning
Artificial Intelligence
R
Statistical Modeling
Deep Learning"
236,DBCG IND - GAMMA Senior Data Scientist,Boston Consulting Group,"Mumbai, Delhi, Chennai, Bengaluru",6-10 Yrs,"Computer science
advanced analytics
SDS
data science
Artificial Intelligence
Project management
Machine learning
Management consulting"
237,Sr. Data Scientist-Machine Learning-Permanent Remote Job,Lending Tree Research Services LLP,Remote,3-8 Yrs,"data analysis
data
data modelling
Scientist
Data Analyst
Machine Learning
sql
analytics"
238,Senior Data Scientist,ARIMAX GLOBAL PRIVATE LIMITED,"Mumbai, Mumbai Suburban, Mumbai (All Areas)
(WFH during Covid)",5-10 Yrs,"python
r
java
julia
linux
unix
SQL"
239,Senior Data Scientist (CV+Python),TomTom,Pune,5-9 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
Cloud
Big Data
Pytorch"
240,"Senior Data Scientist, NLP and Dialog Systems",NVIDIA,"Hyderabad/Secunderabad, Pune",3-6 Yrs,"NLP and Dialog Systems
Senior Data Scientist"
241,Senior Speech Data Scientist,NVIDIA,Pune,5-8 Yrs,"Computer science
deep learning
C++
System programming
Programming
Workflow
Data processing
Video conferencing"
